Soil_Counter,Version_Entered,Original_Index,Soil_Dataset_ID,Soil_Project_ID,Soil_Borehole_ID,Sample_ID,Date_Entered,Munsell_Hue,Munsell_Value,Munsell_Chroma,USDA_Texture,USCS_Texture,USDA_Texture_Abb,USCS_Texture_Abb,Soil_Picture,Texture_Modifier,Structure_Grade,Structure_Size,Structure_Type,Geologic_Description,Soil_Name,Soil_Description,Notes,Contact,Plastic_Limit,Liquid_Limit,Plasticity_Index,Activity,Sensitivity,N,Length_pushed,Length_recovered,Push_pressure,Dip,Strike,Rock_quality,RPM,Cone_rate,Consistency,Torvane_shear_stress,Pocket_penetrometer,Specific_Surface,COLE,Initial_State,Experimentally_Determined,Specimen_ID,Saturation,Void_Ratio,Porosity,Water_Content,Volumetric_Water_Content,Dry_Density,Total_Density,Total_Unit_Weight,Specific_Gravity,Locked_S,Locked_VWC,Locked_VR,Locked_WC,Locked_DD,Locked_TD,Locked_SG,Volume_Mass_Completed,Grainsize_Present,SWCC_Wetting_Present,SWCC_Drying_Present,Permeability_Present,ksat_Present,kVoid_Present,Shear_Box_Present,Shear_Triaxial_Present,Compression_Oedometer_Present,Compression_Triaxial_Present,Compaction_Present,Specific_Heat_Present,Thermal_Present,Unfrozen_Present,Diffusion_Present,Adsorption_Present,Shrinkage_Present,Geochemistry_Present,Atterberg_Present,SpecificGravity_Present,ShrinkageLimit_Present,WaterContent_Present,Country,Province,Region,Site,Family,Soil_Series,Date_Sampled,Land_Use,Drainage,Slope,Number_of_Horizons,Horizon_Number,Horizon_Code,Horizon_Depth_Upper,Horizon_Depth_Lower,Sample_Depth_Upper,Sample_Depth_Lower,Depth_to_Groundwater,Author,Paper_Name,Year_Published,Publisher,Journal_Name,Volume,Page_Numbers,Figure_Title,Water_Chemistry_Count,Mineralogy_Count,Field_1,Field_2,Field_3,Field_4,Field_5,HVEEM_Pressure,HVEEM_RValue,HVEEM_Displacement,HVEEM_Expansion,Filter_Paper_Wet,Filter_Paper_Dry,Filter_Paper_WaterContent,Filter_Paper_Suction,Filter_Paper_Type,CBR_Present
"658087359",2.5,,"AZ923","9-23","AL0101-134","1-3-4-7.5","07/24/03 15:48:24",,,,,,,,,,,,,,";N2T&0-G6Hy)VC",,,":C3+*,Nr(Gsx-4G7GRW/6>4;HMEcX(4)d;T/G.@%323Gs\^JC TR{W1,[5u97A78C$R+X6-C}(Fe@0{CIT[1H19WfOc 3uq<3S@F)M(1X1UD{e6tG<(Be\gcwfvOHn^F3/Afx]Y}y]fdUUO\k",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"1-3-4-7.5",0.95999998,0.29870132,0.23,0.10061518,0.22080001,2194.5,2415.3,23.694094,2.8499999,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"+A&^Z/@ixN C59","/96R(8 $",,"+;@7sn6,sg[l",,,,"Road/Highway Embankment",,,,,,,,0.19054878,,7.7743902,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"662082884",2.5,,"AZ923","9-23","LA0118-311","3-1-1-24","08/14/03 10:31:26",,,,,,,,,,,,,,"(6R7//G9@",,,"aGM*-B(i[dR#8+7!$er^:1F$SGo()6C5Hz45T/&D@4^dR%-N-> e%L*0(3e0Vs>VJ/.!^321#.fL<)0)sOv(7,JreG6N1es^T7*T5@;!HHEA0L/Ydg0FPsIWczjGs;(K28sR[#OOWtlvEo]ef",0.17910001,0.25999999,0.080899984,,,,,,,,,,,,,,,,,"U",1,"3-1-1-24",0.67000002,0.81818175,0.44999999,0.20454544,0.30149999,1474.0001,1775.5001,17.417656,2.6800001,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"^M(!!M\r$<G (X","#9*#@D@09F",,"! #%sj+ooecx",,,,"Road/Highway Embankment",,,,,,,,0.60975611,,3.75,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"662774880",2.5,,"AZ923","9-23","NC0205-51S","5-1-S-12","08/15/03 14:26:36",,,,,,,,,,,,,,"hVX551G1X",,,"n3NV11 W6OHq).M(+fL#*VN0X3Ul:N20G4N%AX4F^+BOHs@GV^3fvJ51%AO/3DvSZ4-X6)3T.BsRzX(;FS\2B#TLyY50EOP!6*3K0;N+2Gso9R$sOt[2uxro]efYd[XN+.DF*<tUchrnsf}st",0.315,0.42300001,0.10800001,,,,,,,,,,,,,,,,,"U",1,"5-1-S-12",0.80000001,0.75438601,0.43000001,0.21866262,0.34400001,1573.2,1917.2,18.807732,2.76,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$6,01NxG( -0X0","}9+^LLz@/X%A/M7",,"<@&[Fc\mxP[q",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,12.195122,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"672534995",2.5,,"AZ923","9-23","MnRd4-654","6-5-4-9","09/08/03 15:56:05",,,,,,,,,,,,,,">^81(J&M6!s> N(;NX0",,,"[A2V6*GOcFS[M%+X(iY-(1H/C^F^2B<XI:S1HX(51.:FS>02^V8ixQ40+NU>&e+J&1N(VN.T-7Ws]@]$uqj#Q@ZYgR6XGUDvSZ4-X6)3TBsR%s*HFq6EEy\plqcRs!7B,!er^wsduz\gsya[q",0.17299999,0.28600001,0.11300002,,,,,,,,,,,,,,,,,"REM",1,"6-5-4-9",0.82999998,0.47058821,0.31999999,0.14307261,0.2656,1856.4,2122,20.81682,2.73,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zS89;H3Iz0G7X.","@/MC}#%82B",,"eT!$5NHoz",,,,"Road/Highway Embankment",,,,,,,,0.22865854,,1.6158537,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"676412476",2.5,,"AZ923","9-23","WsTk12-213","2-1-3-18","09/08/03 16:32:48",,,,,,,,,,,,,,"}-\V ",,,"j4H#V$FR6OPc^]N2BGs<)3U T W(.%:^u51#Q&8-V)BOPz:/04JG(Z780Ms%4s#.*!HC/&B8;CYdcX(6UDt3L4+sPT/THsR:T0> ^9B&3SLi!d@sOb)8FvmkI[wTe 8Y$-sOmqSlbsy\Lgr,u",0.25400001,0.33270001,0.078700006,,,,,,,,,,,,,,,,,"REM",1,"2-1-3-18",0.94,0.53846157,0.35000002,0.19172494,0.329,1716,2045,20.061449,2.6400001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";T/6.*{F^2B<X8","n#6xNXB",,"vX8]1G5DLRg]",,,,"Road/Highway Embankment",,,,,,,,0.45731708,,3.2926829,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"686188803",2.5,,"AZ923","9-23","WY2020-722","7-2-2-30","09/08/03 14:51:56",,,,,,,,,,,,,,"!%E7,N82.",,,"n3NV11 W6OHq).M(+fL#*VN0X3Ul:N20G4N%AX4F^+BOHs@GV^3fvJ51%AO/3DvSZ4-X6)3T.BsRzX(;FS\2B#TLyY50EOP!6*3K0;N+2Gso9R$sOt[2uxro]efYd[XN+.DF*<tUchrnsf}st",0.18099999,0.352,0.171,,,,,,,,,,,,,,,,,"U",1,"7-2-2-30",1,0.42857146,0.30000001,0.14932804,0.30000001,2008.9999,2309,22.651291,2.8699999,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40*C5&(Fb8M(*D","c24D3[T2",,"+!]{Sh&nsw,e",,,,"Road/Highway Embankment",,,,,,,,0.76219511,,76.219513,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"687411944",2.5,,"AZ923","9-23","TX1077-122","1-2-2-15","09/02/03 13:53:37",,,,,,,,,,,,,,"\!$47S^.&fa0-M",,,":MG&718HvSu!.!H%0Yd{N/D)6$e%9#C6T.T.E+/F/;<Su#*4X!FY+BK+/VD[Zr(-J+2VX410/8sOg!:8qEdB968dWs#MXDF/KM[T6(11GJRW9O{FSz9NA{ogr,usO@..]Vrtk#Irm]jxRr}kW",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"1-2-2-15",0.55000001,0.17647059,0.15000001,0.036904495,0.082500003,2235.5,2318,22.73958,2.6300001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"!3B%3 ;d\C86.&","[X{F34",,"kz 8Eu${wbuz",,,,"Road/Highway Embankment",,,,,,,,0.38109756,,3.3231707,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"691873709",2.5,,"AZ923","9-23","WsTk15-21S","2-1-S-12","09/09/03 09:09:34",,,,,,,,,,,,,,"$[H6T^7GZ29-",,,"]H#V3%Ns^sRbG(%:)uq]&B1.9FR(.3-#F.K4.X. 3C5sRcVC;[4u*C6V!ZY15s#M9< V12[T42Te&82)Wsb>6!GqQA78DYd>T0-C#!18J&sI@e3osg&QOOQPm{yAf\330+sO;cDImxnWsqe\v",0.2299,0.33500001,0.10510001,,,,,,,,,,,,,,,,,"REM",1,"2-1-S-12",0.41999999,0.72413784,0.41999996,0.11306241,0.17639998,1560.2001,1736.6001,17.036047,2.6900001,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"\ !8C5%A/%0&M.",";+C(G9%",,")C6}M(@J4ddc",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,3.2621951,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"692024177",2.5,,"AZ923","9-23","NM0105-112","1-1-2-22","08/14/03 17:48:53",,,,,,,,,,,,,,"(/0G6N2H+",,,"tJC8%14T/so# ^G.%FS$B&VV80Y+)G.7U} 3L0:F+*2so%&0C+.FbKD^@TL..d>T0-C#!18J3&sIvV27sRk1Z>/Stq<3QLi[R71X7.@,SZtG9I!esc0CW\sQOrgqE}Z4 )dR/zPsUpvmtE}ji",0.2915,0.51599997,0.22449997,,,,,,,,,,,,,,,,,"U",1,"1-1-2-22",0.82999998,0.69491524,0.41,0.20973805,0.34029999,1622.5,1962.7999,19.255068,2.75,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4N%0X16s\+G.@%","k*GL{;)U^W+",,"] )]Fu*h{fwz",,,,"Road/Highway Embankment",,,,,,,,0.55894208,,3.4024391,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"693310790",2.5,,"AZ923","9-23","TX1077-121","1-2-1-31","09/02/03 13:51:48",,,,,,,,,,,,,,"b7Y4#&H/3",,,"!70%D^GO$UDqN7B<GIT*N.U%VGOk:)8CE>E@D)X.1..UDs9D9]TIzYK 09W02Hv4N21*Z^69<KRs]7*!Fe]4.1BTqs^TVWs#.*!HC/&B8CYd#s*PUr[TrnWcfalso +125HFc[qwo,uhYxw[q",0,0,0,,,,,,,,,,,,,,,,,"U",1,"1-2-1-31",0.56,0.53846157,0.35000002,0.11251435,0.19600001,1742,1938,19.01178,2.6800001,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"801.78]Dj0C9;F","b!%21Z",,"+!(&DU}v\xWx",,,,"Road/Highway Embankment",,,,,,,,0.78760153,,3.3231707,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"699568165",2.5,,"AZ923","9-23","TN3101-522","5-2-2-17","08/25/03 16:05:42",,,,,,,,,,,,,,"$,R27)NH8",,,"vV^>M8BG6IT:G-G)6sOm;!L91+fv4/N+s^M(7!1N4<BIT!VMC%Vs>7);6SE@KL&9K^T57 < zGrtdX)*esx1V*AOJF}HTEA78C$R+X6-C(Fe5t\sIf8Qo\tr}kWFS^C0!ZLi\$R\aksIFmvxR",0.34099999,0.62599999,0.285,,,,,,,,,,,,,,,,,"U",1,"5-2-2-17",0.97000003,1,0.5,0.34642857,0.48500001,1400,1885,18.49185,2.8,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4X--#^}e%9#C6 "," 62S6X0F+-",,"+;@7sh6xwg[l",,,,"Road/Highway Embankment",,,,,,,,0.43190855,,1.6768292,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"700502130",2.5,,"AZ923","9-23","TX1077-123","1-2-3-15","09/02/03 14:01:16",,,,,,,,,,,,,,"z)NT6A. /sn%%^",,,":C%>+5ME]fL]/0 C8PUn;3T7-GIz0G7XR@T/5!%V2(%fL,%Y)0XP[4)84HG09T/TB10-X6> &-uqx*1%iY;^E/NUKF/KSGs@2G1GX+/1X)FS q#Afa.VdexahhQFe)0/26Te/{ser]fUFPm{y",0,0,0,,,,,,,,,,,,,,,,,"U",1,"1-2-3-15",0.57999998,0.13636364,0.12,0.030072588,0.069600001,2314.4001,2384.0002,23.387043,2.6300001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,".T.C+7-s>;$$9Z",".+]Q89",,"&)6}ss8r}[gx",,,,"Road/Highway Embankment",,,,,,,,0.38109756,,3.3231707,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"701300356",2.5,,"AZ923","9-23","WsTk15-215","2-1-5-6.5","09/08/03 16:49:22",,,,,,,,,,,,,,"\!$47S^.&fa0-M",,,":C%>+5ME]fL]/0 C8PUn;3T7-GIz0G7XR@T/5!%V2(%fL,%Y)0XP[4)84HG09T/TB10-X6> &-uqx*1%iY;^E/NUKF/KSGs@2G1GX+/1X)FS q#Afa.VdexahhQFe)0/26Te/{ser]fUFPm{y",0.2331,0.2775,0.044400007,,,,,,,,,,,,,,,,,"REM",1,"2-1-5-6.5",0.67000002,0.2820513,0.22000001,0.068468973,0.14740001,2152.8,2300.2,22.564962,2.76,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"801.78]Dj0C9;F",";5G}7*$",,"]3-.(G>GCUyW",,,,"Road/Highway Embankment",,,,,,,,0.16514207,,3.2621951,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"701368225",2.5,,"AZ923","9-23","WsTk15-216","2-1-6-6.5","09/09/03 09:00:18",,,,,,,,,,,,,,"vN8.>5*1BEsH+3",,,"m $9X4#s@Te#22 +GOHl%5W^3HL!&F)XO&C<6V0C[C-Te%6A)&TOk5 692AV-i[R71X7.@,SxZtG&6#0so:^C1CHDS*ABAf{F6V0X55(6*er6G3IT]0JseecgiESu//81&iY-msfsgPQelbpv",0.2554,0.27509999,0.019699991,,,,,,,,,,,,,,,,,"REM",1,"2-1-6-6.5",0.64999998,0.2820513,0.22000001,0.066425122,0.14300001,2152.8,2295.8,22.521799,2.76,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"^M(!!M\r$<G (X",",XH-G66",,"<-F!!$)9Zqfo",,,,"Road/Highway Embankment",,,,,,,,0.16514207,,3.2621951,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"702592849",2.5,,"AZ923","9-23","WA7322-813","8-1-3-10","09/08/03 12:46:53",,,,,,,,,,,,,,";0B-VB8-1scG.-",,,"{+G/.3Go6RW#8[$$1qEzM@S#R s>67!!e J[E6)X17BRW%--:;Hq}0L!.8d%DO$C(,S10:1N75es>X$+sOr,35SETf{F0dR6X1(6!V04-JIT7s+sRj0FHIphzdpfL%)T$XOP>sFvlcUxIuc[d",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"8-1-3-10",0.46000001,0.31578946,0.23999999,0.050438594,0.1104,2188.8,2299.2,22.555151,2.8800001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4N%0X16s\+G.@%","7 F1-]C(:8K",,"+!]{Sh&zrt,r",,,,"Road/Highway Embankment",,,,,,,,0.25406402,,7.6219511,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"704385492",2.5,,"AZ923","9-23","MT7066-711","7-1-1-13.5","08/14/03 14:10:41",,,,,,,,,,,,,,";V1B+G3@",,,"h0G-&,)u EA%( /N sO; <48KBG( -0Xo40*E5!%!81EA&#Z&10s>F2>[Jr7^s@2G1GX+/1X))FS:C%^fLz$W^AOoUx ArtbT2%SX8N^VJOH{S-qEsV0itzy}kaUDnVJ5;sI}:sjcaqxOQOrg",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"7-1-1-13.5",0.64999998,0.2345679,0.19,0.054845009,0.12349999,2251.8,2375.3,23.301693,2.78,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"--1 (M7s;C +X3","x/C!\$SC",,"/[9)Pd]uQ\kj",,,,"Road/Highway Embankment",,,,,,,,0.34298781,,21.341463,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"705641110",2.5,,"AZ923","9-23","NC0205-511","5-1-1-24","08/15/03 13:51:28",,,,,,,,,,,,,,"+&R0]57*!",,,"bN7:^3CtbsIlN22C Ws:!,06A.A/%0&MR4X-X#;X89>sIn9A700W(G([;Gq^ f{F6V0X55(6\*er!;2 Te:.E^0spHv4JqE]E 69M+N/M9DF7r.Gsm$Tsjxya[qHFz9L%*fL#kdecjgqDWczj",0.35499999,0.48300001,0.12800002,,,,,,,,,,,,,,,,,"U",1,"5-1-1-24",0.92000002,0.78571427,0.44,0.26478285,0.4048,1528.8,1933.6001,18.968616,2.73,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,".T.C+7-s>;$$9Z",";()0Ko:6 /0C> )",,"}>9)HO)pv}do",,,,"Road/Highway Embankment",,,,,,,,0.60975611,,12.195122,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"715172502",2.5,,"AZ923","9-23","KS4054-53S","5-3-S2-8","08/14/03 10:26:04",,,,,,,,,,,,,,"+^H5P[]^-4D0G]",,,":MG&718HvSu!.!H%0Yd{N/D)6$e%9#C6T.T.E+/F/;<Su#*4X!FY+BK+/VD[Zr(-J+2VX410/8sOg!:8qEdB968dWs#MXDF/KM[T6(11GJRW9O{FSz9NA{ogr,usO@..]Vrtk#Irm]jxRr}kW",0.255,0.537,0.28200001,,,,,,,,,,,,,,,,,"REM",1,"5-3-S2-8",0.87,0.66666663,0.39999998,0.2078853,0.34799999,1674,2022,19.835819,2.79,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"\ !8C5%A/%0&M.","##T78-X",,"<b{<u}^du>pj",,,,"Road/Highway Embankment",,,,,,,,0.20325001,,3.8109756,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"716912057",2.5,,"AZ923","9-23","MT7066-71S","7-1-S-15","08/14/03 15:24:58",,,,,,,,,,,,,,"(^7XOk($7.S/",,,"n3NV11 W6OHq).M(+fL#*VN0X3Ul:N20G4N%AX4F^+BOHs@GV^3fvJ51%AO/3DvSZ4-X6)3T.BsRzX(;FS\2B#TLyY50EOP!6*3K0;N+2Gso9R$sOt[2uxro]efYd[XN+.DF*<tUchrnsf}st",0.228,0.377,0.149,,,,,,,,,,,,,,,,,"REM",1,"7-1-S-15",0.88,0.72413784,0.41999996,0.22758618,0.36959997,1624,1993.6,19.557217,2.8,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"} 320%cs,*NC8F","j10C[8M7",,"c%!2R}>kdhQE",,,,"Road/Highway Embankment",,,,,,,,0.38109756,,21.341463,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"718217849",2.5,,"AZ923","9-23","VT1681-621","6-2-1-44","09/04/03 12:53:38",,,,,,,,,,,,,,"k>8N%B.-Z",,,"dT(5 V s#PUs$4C9#sI}11K006s>;$$9q!3B93*H^C PUf>J27-s,VF0 AR&DOc -5A/*M@F:6dR&5+-DF[8S[AIEe6GERW6X),49C+#E iY2R3OPl>7eblE}jies$X2^XOHlguxte{oii{sv",0.18700001,0.345,0.15799999,,,,,,,,,,,,,,,,,"U",1,"6-2-1-44",0.98000002,0.44927537,0.31,0.16614711,0.30380002,1828.5,2132.3,20.917864,2.6500001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"} 320%cs,*NC8F","uV0D3]T ",,"x6:-Yx:s,qgj",,,,"Road/Highway Embankment",,,,,,,,1.1178658,,3.0487804,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"724103397",2.5,,"AZ923","9-23","NM0105-111","1-1-1-22","08/14/03 17:29:24",,,,,,,,,,,,,,"v52K>(G97",,,"tJC8%14T/so# ^G.%FS$B&VV80Y+)G.7U} 3L0:F+*2so%&0C+.FbKD^@TL..d>T0-C#!18J3&sIvV27sRk1Z>/Stq<3QLi[R71X7.@,SZtG9I!esc0CW\sQOrgqE}Z4 )dR/zPsUpvmtE}ji",0.3057,0.57999998,0.27429998,,,,,,,,,,,,,,,,,"U",1,"1-1-1-22",0.86000001,0.75438601,0.43000001,0.23591708,0.36980003,1567.5,1937.3,19.004913,2.75,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"z45V/-$fv4/N+F","r^2qm$*I@J#",,"! #%sg+Qoevb",,,,"Road/Highway Embankment",,,,,,,,0.5589329,,3.4024391,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"724385208",2.5,,"AZ923","9-23","MS1802-142","1-4-2-42","08/14/03 12:09:18",,,,,,,,,,,,,,"(6R7//G9@",,,"t5105#HL&YdmG(3-^Fe&2[U(2Ns;C +XO\ !JC+/B%7YdbVC6)6F^AZ]0BT8Do6081X@!%5A$4Afm3@NRsb-X</ewtbTMTe6GJ^VX5!,4NqE;f<iY:%QOgqUO\ktG 694Xos{bsfQpijqtt>P",0.133,0.17,0.037,,,,,,,,,,,,,,,,,"REM",1,"1-4-2-42",0.86000001,0.51515156,0.34000003,0.16347983,0.29240003,1788.6,2081,20.41461,2.71,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"386&M6<s>67!!X","w!VZ&/$D@ @V",,"#/$;fr@ka}s]",,,,"Road/Highway Embankment",,,,,,,,1.0670732,,2.5914633,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"725891643",2.5,,"AZ923","9-23","CO7035-741","7-4-1-14.5","08/13/03 17:11:17",,,,,,,,,,,,,,"kM(F%Y: NOb7&!",,,"tJC8%14T/so# ^G.%FS$B&VV80Y+)G.7U} 3L0:F+*2so%&0C+.FbKD^@TL..d>T0-C#!18J3&sIvV27sRk1Z>/Stq<3QLi[R71X7.@,SZtG9I!esc0CW\sQOrgqE}Z4 )dR/zPsUpvmtE}ji",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"7-4-1-14.5",0.27000001,0.35135132,0.25999999,0.034749031,0.070199996,2020.2001,2090.4001,20.506824,2.73,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"&C<:VXzthC4*VF","[4H]8N4.8",,"^*}9Ia4vxn}y",,,,"Road/Highway Embankment",,,,,,,,0.3683942,,9.1463413,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"731288856",2.5,,"AZ923","9-23","TX1060-33S","3-3-S-18","09/02/03 13:35:05",,,,,,,,,,,,,,"^11XR{-GN[/^",,,"gJG6H^6s#HFg13.^HLi\X^U+M7Dj0C9;s%23E8N.*C HFj7S(@EL!1S%0CP))F/KM[T6(11G JRW&5[:Su>&2B7iRd>TZPUx G8J;X.%SJos#W3OHy;SqwizybodR 5X*#Fe&>G\qqvxocwfv",0.22239999,0.435,0.21260001,,,,,,,,,,,,,,,,,"REM",1,"3-3-S-18",0.56,1.0408163,0.50999999,0.21507643,0.28560001,1327.9,1613.5,15.828435,2.71,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"^.,$9G^EcX(4)H",";(.TG0",,"^*}9It4v,nvs",,,,"Road/Highway Embankment",,,,,,,,0.45731708,,3.3536584,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"737639162",2.5,,"AZ923","9-23","AZ0113-231","2-3-1-13.5","07/24/03 16:02:04",,,,,,,,,,,,,,"v52K>(G97",,,"{+G/.3Go6RW#8[$$1qEzM@S#R s>67!!e J[E6)X17BRW%--:;Hq}0L!.8d%DO$C(,S10:1N75es>X$+sOr,35SETf{F0dR6X1(6!V04-JIT7s+sRj0FHIphzdpfL%)T$XOP>sFvlcUxIuc[d",0,0,0,,,,,,,,,,,,,,,,,"U",1,"2-3-1-13.5",0.44403329,0.42857146,0.30000001,0.069200002,0.13320999,1925,2058.21,20.19104,2.75,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";T/6.*{F^2B<X8",":!,0^6A.",,"),;0Lb!y,d,g",,,,"Road/Highway Embankment",,,,,,,,0.34298781,,15.853659,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"741566816",2.5,,"AZ923","9-23","CO1053-752","7-5-2-7.5","08/13/03 14:46:07",,,,,,,,,,,,,,":2#T/3NN4o< 5XOu",,,"b-$@B2.A7LikF$G.3UDl18Y]T4T^C2C+W4X>6^3Z&^NLimB9C+MUl5F47+s(6e6GJ^VX5!,4^NqEnZ;4Ydh1Z-VDDe+J.sI,SJ.T+-N/.*Su8E:fLx#UR\ssduEer*;Y)(es@#RqcjOQShzdp",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"7-5-2-7.5",0.50999999,0.20481928,0.17,0.038545325,0.0867,2249.3,2336,22.916161,2.71,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4X>:^B&q}^H%3-","e[J4c2#H(",,"@{2#sk,gjuWc",,,,"Road/Highway Embankment",,,,,,,,0.19054878,,2.3780489,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"745177268",2.5,,"AZ923","9-23","WsTk15-214","2-1-4-30","09/08/03 16:43:39",,,,,,,,,,,,,,"a6L%+U%3 #d\VM1 ^^V",,,"yA4^M12s>Wsz%])8MEA ^6B10GO<-^:Vr--1M(1F.C*Ws}</$6AEcU..#YR02P!6*3K0;N+25Gso&+^COHt!J22AhL&9WRs#M9< V12[T2Te9o3RW<+4FijbqwxLi{M225PUnqebkP\aTm}nv",0.2128,0.41249999,0.1997,,,,,,,,,,,,,,,,,"REM",1,"2-1-4-30",0.89999998,0.69491524,0.41,0.22993518,0.36899999,1604.8,1973.8,19.362978,2.72,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"^M(!!M\r$<G (X","j-E)8&$",,"cVN*:G3Z8e,f",,,,"Road/Highway Embankment",,,,,,,,0.76219511,,3.2621951,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
